url_path,views_total,views_unique
/SAP/SapMachine,521,308
/SAP/SapMachine/wiki/Installation,511,305
/SAP/SapMachine/releases,269,129
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,117,46
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,105,54
/SAP/SapMachine/issues/554,98,80
/SAP/SapMachine/wiki/Frequently-Asked-Questions,73,52
/SAP/SapMachine/pulls,61,16
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,57,38
/SAP/SapMachine/wiki,54,40
