url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,867,470
/SAP/SapMachine,560,351
/SAP/SapMachine/releases,218,103
/SAP/SapMachine/releases/tag/sapmachine-23,149,71
/SAP/SapMachine/wiki/Frequently-Asked-Questions,111,63
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,91,76
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,78,48
/SAP/SapMachine/issues/554,64,52
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,62,45
/SAP/SapMachine/pulls,57,18
