url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,860,501
/SAP/SapMachine,508,343
/SAP/SapMachine/releases,300,108
/SAP/SapMachine/wiki/Frequently-Asked-Questions,163,67
/SAP/SapMachine/tags,100,19
/SAP/SapMachine/releases/tag/sapmachine-23,97,48
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,92,81
/SAP/SapMachine/wiki,65,55
/SAP/SapMachine/wiki/Docker-Images,54,36
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,52,32
