url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,668,368
/SAP/SapMachine,513,295
/SAP/SapMachine/releases,230,84
/SAP/SapMachine/wiki/Frequently-Asked-Questions,93,65
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,79,66
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,77,55
/SAP/SapMachine/issues/554,64,54
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,61,43
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,58,22
/SAP/SapMachine/pulls,56,20
