url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,602,363
/SAP/SapMachine,505,305
/SAP/SapMachine/releases,272,107
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,127,57
/SAP/SapMachine/wiki/Frequently-Asked-Questions,92,72
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,87,64
/SAP/SapMachine/issues/554,69,61
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,59,35
/SAP/SapMachine/wiki,55,47
/SAP/SapMachine/pulls,53,14
