url_path,views_total,views_unique
/SAP/SapMachine,481,287
/SAP/SapMachine/wiki/Installation,477,280
/SAP/SapMachine/releases,262,118
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,111,41
/SAP/SapMachine/issues/554,105,85
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,95,57
/SAP/SapMachine/wiki/Frequently-Asked-Questions,78,54
/SAP/SapMachine/pulls,65,14
/SAP/SapMachine/wiki,53,39
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,51,34
