url_path,views_total,views_unique
/SAP/SapMachine,506,292
/SAP/SapMachine/wiki/Installation,478,281
/SAP/SapMachine/releases,262,103
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,98,35
/SAP/SapMachine/wiki/Frequently-Asked-Questions,83,57
/SAP/SapMachine/issues/554,76,67
/SAP/SapMachine/wiki,58,35
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,53,37
/SAP/SapMachine/pulls,48,8
/SAP/SapMachine/actions,47,4
