url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,835,495
/SAP/SapMachine,502,340
/SAP/SapMachine/releases,300,106
/SAP/SapMachine/wiki/Frequently-Asked-Questions,162,68
/SAP/SapMachine/tags,103,20
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,92,80
/SAP/SapMachine/releases/tag/sapmachine-23,92,47
/SAP/SapMachine/wiki,66,56
/SAP/SapMachine/wiki/Docker-Images,54,36
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,51,31
