url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,821,488
/SAP/SapMachine,606,368
/SAP/SapMachine/releases,333,124
/SAP/SapMachine/wiki/Frequently-Asked-Questions,178,77
/SAP/SapMachine/tags,133,23
/SAP/SapMachine/wiki,120,83
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,99,89
/SAP/SapMachine/wiki/Docker-Images,76,48
/SAP/SapMachine/issues,61,39
/SAP/SapMachine/wiki/Maintenance-and-Support,57,44
