url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,517,313
/SAP/SapMachine,433,264
/SAP/SapMachine/releases,241,85
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,106,41
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,90,72
/SAP/SapMachine/wiki/Frequently-Asked-Questions,72,60
/SAP/SapMachine/issues/554,67,58
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,57,36
/SAP/SapMachine/pulls,56,11
/SAP/SapMachine/wiki,47,38
