url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,610,355
/SAP/SapMachine,498,299
/SAP/SapMachine/releases,274,106
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,124,53
/SAP/SapMachine/wiki/Frequently-Asked-Questions,100,75
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,79,58
/SAP/SapMachine/issues/554,54,47
/SAP/SapMachine/wiki,53,45
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,45,28
/SAP/SapMachine/blob/sapmachine/LICENSE,41,18
