url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,669,394
/SAP/SapMachine,476,283
/SAP/SapMachine/releases,260,91
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,108,80
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,104,41
/SAP/SapMachine/wiki/Frequently-Asked-Questions,88,64
/SAP/SapMachine/pulls,66,17
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,65,40
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,64,57
/SAP/SapMachine/issues/554,62,53
