url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,599,331
/SAP/SapMachine,524,306
/SAP/SapMachine/releases,316,106
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,114,49
/SAP/SapMachine/wiki/Frequently-Asked-Questions,98,70
/SAP/SapMachine/actions,69,6
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,68,50
/SAP/SapMachine/wiki,59,39
/SAP/SapMachine/issues/554,54,50
/SAP/SapMachine/blob/sapmachine/LICENSE,54,20
