url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,747,433
/SAP/SapMachine,567,342
/SAP/SapMachine/releases,310,123
/SAP/SapMachine/wiki/Frequently-Asked-Questions,151,69
/SAP/SapMachine/tags,136,21
/SAP/SapMachine/wiki,114,78
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,97,87
/SAP/SapMachine/wiki/Docker-Images,68,42
/SAP/SapMachine/issues,57,39
/SAP/SapMachine/wiki/Maintenance-and-Support,53,41
