url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,657,393
/SAP/SapMachine,469,283
/SAP/SapMachine/releases,260,90
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,106,81
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,105,40
/SAP/SapMachine/wiki/Frequently-Asked-Questions,85,63
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,65,40
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,64,57
/SAP/SapMachine/pulls,64,15
/SAP/SapMachine/issues/554,63,54
