url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,610,325
/SAP/SapMachine,531,317
/SAP/SapMachine/releases,268,99
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,111,50
/SAP/SapMachine/wiki/Frequently-Asked-Questions,97,68
/SAP/SapMachine/actions,68,5
/SAP/SapMachine/issues/554,58,53
/SAP/SapMachine/blob/sapmachine/LICENSE,55,17
/SAP/SapMachine/pulls,53,11
/SAP/SapMachine/tree/release-stats/.github/workflows,51,2
