url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,468,294
/SAP/SapMachine,435,264
/SAP/SapMachine/releases,249,91
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,108,44
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,90,69
/SAP/SapMachine/wiki/Frequently-Asked-Questions,71,57
/SAP/SapMachine/issues/554,59,53
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,57,36
/SAP/SapMachine/pulls,57,10
/SAP/SapMachine/wiki,56,46
