url_path,views_total,views_unique
/SAP/SapMachine,480,287
/SAP/SapMachine/wiki/Installation,480,283
/SAP/SapMachine/releases,268,121
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,109,41
/SAP/SapMachine/issues/554,102,83
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,96,58
/SAP/SapMachine/wiki/Frequently-Asked-Questions,80,56
/SAP/SapMachine/pulls,65,14
/SAP/SapMachine/wiki,53,39
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,49,33
