url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,535,333
/SAP/SapMachine,419,256
/SAP/SapMachine/releases,219,79
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,105,44
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,101,81
/SAP/SapMachine/wiki/Frequently-Asked-Questions,68,53
/SAP/SapMachine/issues/554,60,51
/SAP/SapMachine/pulls,60,15
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,47,29
/SAP/SapMachine/wiki,45,38
