url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,890,465
/SAP/SapMachine,587,356
/SAP/SapMachine/releases,242,107
/SAP/SapMachine/releases/tag/sapmachine-23,119,59
/SAP/SapMachine/wiki/Frequently-Asked-Questions,100,60
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,88,71
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,87,52
/SAP/SapMachine/pulls,70,23
/SAP/SapMachine/issues/554,63,54
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,61,42
