url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,502,310
/SAP/SapMachine,415,255
/SAP/SapMachine/releases,227,85
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,106,42
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,86,67
/SAP/SapMachine/wiki/Frequently-Asked-Questions,72,58
/SAP/SapMachine/issues/554,65,57
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,59,36
/SAP/SapMachine/pulls,53,9
/SAP/SapMachine/wiki,52,42
