url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,585,359
/SAP/SapMachine,469,290
/SAP/SapMachine/releases,243,87
/SAP/SapMachine/releases/tag/sapmachine-22.0.2,116,47
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,99,76
/SAP/SapMachine/wiki/Frequently-Asked-Questions,75,59
/SAP/SapMachine/issues/554,62,53
/SAP/SapMachine/pulls,60,15
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,54,33
/SAP/SapMachine/wiki,49,42
