url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,866,472
/SAP/SapMachine,488,324
/SAP/SapMachine/releases,223,102
/SAP/SapMachine/releases/tag/sapmachine-23,117,52
/SAP/SapMachine/wiki/Frequently-Asked-Questions,113,57
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,86,71
/SAP/SapMachine/releases/tag/sapmachine-17.0.12,69,38
/SAP/SapMachine/wiki/Essential-Information-on-Virtual-Threads,59,42
/SAP/SapMachine/pulls,50,12
/SAP/SapMachine/wiki,40,36
