url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,780,473
/SAP/SapMachine,531,351
/SAP/SapMachine/releases,335,119
/SAP/SapMachine/wiki/Frequently-Asked-Questions,159,62
/SAP/SapMachine/tags,118,20
/SAP/SapMachine/wiki,97,68
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,87,78
/SAP/SapMachine/wiki/Docker-Images,70,45
/SAP/SapMachine/releases/tag/sapmachine-23,64,40
/SAP/SapMachine/wiki/Maintenance-and-Support,47,37
