url_path,views_total,views_unique
/SAP/SapMachine/wiki/Installation,787,468
/SAP/SapMachine,487,324
/SAP/SapMachine/releases,293,105
/SAP/SapMachine/wiki/Frequently-Asked-Questions,154,62
/SAP/SapMachine/tags,100,17
/SAP/SapMachine/wiki/Differences-between-SapMachine-and-OpenJDK,87,78
/SAP/SapMachine/wiki,84,62
/SAP/SapMachine/releases/tag/sapmachine-23,66,39
/SAP/SapMachine/wiki/Docker-Images,57,39
/SAP/SapMachine/wiki/Certification-and-Java-Compatibility,44,31
